Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Nom (Col 106),Target (Col 107)
-0.821151806,-1.050543438,0.464371854,0.370858763,0.003934602,-0.891178515,NaN,-0.128569225,NaN,1.199332184,-0.115473116,-0.015029088,-0.22867344,0.176852563,NaN,0.198644184,0.013288782,-0.055344982,-0.327401956,0.350132276,-0.236048622,-0.579213155,0.19938138,-0.001266365,0.214110428,0.109350787,-0.678548911,-0.283812948,0.25134445,-0.482111848,0.255568854,0.645658608,-0.373849838,-1.347926076,0.710525593,NaN,NaN,0.59178349,0.256829923,-0.777726481,0.216019185,0.18404876,-0.651934303,-0.207008695,0.013822244,1.546916834,NaN,1.404566179,0.330043771,0.411198569,-0.391957129,3.925514584,-1.16148397,0.168329266,-0.761539134,1.981405117,-0.827133675,0.86074885,-1.1538283,-0.051512968,-0.48571586,0.237357068,-0.713238107,0.320471609,-2.06329932,-1.082205952,-1.196969613,0.365716929,1.399257554,0.42548102,NaN,-0.745424018,NaN,NaN,0.403654331,-0.431249055,NaN,0.096964581,-0.188033711,-0.111543255,-0.070949046,1.235169842,-0.101798006,-0.071155774,NaN,0.166554924,1.302909007,0.015340785,0.26090564,0.05843683,-0.210435912,0.180831362,0.66637217,NaN,-1.315760617,-0.147247795,NaN,1.513375987,0.665284579,0.926229772,-0.014231487,0.028846658,0.19308633,NaN,0,0,0
-0.368365849,0.401169165,-0.660133934,-0.406688992,-0.073766093,-0.617079627,-0.165965137,-0.084456345,0.111003506,-1.095850915,-0.069125296,-0.083633289,-0.808684483,0.580548966,-0.187007516,-0.79693435,-0.00847726,0.680082357,-0.153863358,-0.462778303,-0.348094386,-0.07483004,-0.027568893,0.001618014,-0.486591042,-0.976874547,NaN,0.455873441,0.1193268,-0.827081926,-0.868452054,-0.157822897,0.64165025,-0.641790235,0.342834339,1.153210522,-1.108690429,-0.539051021,NaN,0.073588787,0.010693469,-0.927950818,0.134447469,0.6256625,0.028683392,-0.953400171,NaN,1.547121918,NaN,NaN,-1.288601849,4.888932671,4.782150212,-1.069882783,NaN,-0.628511906,-1.262034542,0.415777901,-1.789569643,-0.226287179,NaN,NaN,-0.843150572,-0.172995994,-0.421489095,-0.221095486,-0.108400846,1.921363612,0.253481452,-0.35781316,-0.490402262,0.485073058,0.262865263,0.007520236,1.609094095,-0.602507523,1.474544408,0.101141312,0.670950547,NaN,NaN,-0.679576403,-0.300976835,0.495572798,0.000543431,0.285148221,0.659541707,-0.333580349,NaN,0.288806724,0.052798459,-0.683562766,-0.473006406,0.109862346,-0.881481814,NaN,0.67372318,NaN,-0.447314915,1.774623245,-0.032714782,0.003445396,-0.918683643,0,1,0,0
0.257171831,-0.461592554,0.101788995,-0.419882094,0.033268427,0.010160556,NaN,-0.079023968,-0.114969089,-1.215688159,0.012326581,0.184057562,-0.282234906,-0.309395932,0.184832663,-1.290385736,NaN,-0.843470321,-1.099863695,-0.92910314,-0.261379875,0.009906859,0.059586763,-0.001575752,-0.085131903,-0.217903793,0.876613398,0.874575168,0.27131798,0.015375206,-0.170644349,-1.201688713,1.476250355,-0.542936236,0.41941735,0.41575795,-0.069498711,-0.067955483,-0.143261879,-0.304601113,-0.724731703,-0.159769042,1.154686518,0.511491963,0.151802547,-0.654274965,-0.028009876,NaN,-0.317280534,-0.635788739,0.286228638,-4.469752292,-0.040356267,-0.763756627,2.544392614,0.215359155,0.273823956,-0.548243276,NaN,0.018594587,NaN,0.160219372,-1.080123357,0.073720091,-0.068183448,0.740546749,NaN,-0.547079901,-0.337077194,NaN,-0.299125695,-0.933499833,-0.062791318,0.032787533,-0.141640026,-0.901268002,NaN,0.25744298,1.259443185,-0.036143288,NaN,0.281790935,0.006015664,0.425295134,-0.301542057,-0.218769544,0.019336442,0.311260685,0.550089803,0.09748207,NaN,0.07961579,0.05317348,-0.462513411,0.124832863,0.092355004,2.89006675,-0.983779838,-0.159507579,0.612870421,-0.021192388,-0.254120239,NaN,0,0,0,0
-0.584981931,0.617897506,0.067205096,0.094650766,-0.062828039,-0.465856678,-0.704913277,0.017703643,-0.098274245,0.537665073,-0.026909934,1.005051554,0.159874119,-0.097567781,-0.047888783,0.565277944,-0.00648836,0.300501748,-0.640377035,-0.838008841,1.332799596,-0.254512919,-0.12764458,-0.000774193,0.496548648,-0.632989233,-0.409398522,-2.497118597,-0.653422623,0.486005831,0.155076571,-0.484781715,0.34867175,-0.408789408,-0.791261264,0.126670105,0.317994061,-0.053142789,0.4817181,-0.067142291,-0.026982185,-0.262990363,-0.854124964,0.712018365,-0.071472727,0.790770702,0.099098467,2.091440805,0.3631223,1.183432341,-1.073114942,-2.426745329,4.313384132,0.239600362,-1.084474092,0.45902706,0.828015087,0.518323142,1.266001965,0.032639696,0.62728841,0.612288243,0.509643379,-0.062640752,0.259827645,-1.549587881,-0.671869102,0.344229781,-2.25773497,0.412399166,-0.404942287,1.026308777,0.07617095,0.012401371,0.280928322,-1.106723374,-0.005878936,0.314699749,-1.491269591,-0.152861072,-0.114949126,-1.141898301,0.200956138,0.00127316,-0.31232656,-0.628438337,-1.8887727,0.496400717,0.398145475,-0.062148663,-0.154243777,-0.893252817,-0.178149627,0.605570113,-0.742678882,0.052787736,0.43568688,-0.669811602,0.08269882,0.220387915,-0.060815287,0.198968905,-0.947228837,0,NaN,0,0
-0.508935273,NaN,0.315421642,NaN,0.149857938,-0.964520907,0.159365113,-0.235750294,0.104314327,-1.502611632,-0.067546823,0.667629201,0.12287816,-0.113379774,0.017638617,0.079394938,-0.007444575,-0.485054689,-0.338583241,0.434243719,0.520067722,-0.081369708,0.122266995,0.002906091,0.334332549,-0.23781211,-0.099825158,-1.643769901,NaN,0.059842124,-0.849532417,NaN,-0.411473166,0.354698238,3.69970558,0.241042021,0.599391978,0.042431569,-0.560132217,0.273557553,1.070315298,0.621523749,-0.019677071,-0.183959005,-0.098115434,NaN,-0.145028687,-0.040150033,-0.148600624,-0.233858072,0.037976822,1.663345034,2.180825743,-0.830697537,0.224142695,0.292078583,NaN,NaN,-1.342228121,-0.021012772,-0.925198514,NaN,0.213093291,-0.161069928,NaN,-1.843097531,-0.138587547,1.095423272,-0.863693746,-0.249392814,NaN,-0.059250958,0.047721269,0.018583326,-0.286651222,NaN,0.507850715,-0.096088405,0.152181336,0.097327432,-0.077949582,-1.23539674,-0.203022728,-0.077746927,0.153966734,1.509601325,1.753515789,NaN,-0.080797028,-0.24988092,0.037109408,-0.560383115,-0.001657977,NaN,0.329549907,0.121580331,-0.048206182,0.290498707,NaN,-0.568669756,-0.074667488,0.064442166,1.211185191,0,0,0,0
0.493611402,1.393558654,-0.447407719,0.005666819,0.099396137,-0.688529035,-1.969806159,-0.177682356,-0.170303549,-0.532397367,NaN,NaN,0.58052474,-0.057182359,-0.215408012,-0.183244782,0.001743646,0.016827795,-0.427594535,-0.951746354,-0.504518319,NaN,-0.103944392,NaN,-0.539619429,0.408186658,0.293490982,0.3143388,-0.149820661,NaN,-1.139446949,0.771660624,-0.095595039,2.771975182,0.760860076,-0.204243522,-0.22089021,-1.22891093,0.126089038,-0.549738989,0.080871009,0.017186178,NaN,NaN,-0.107720923,-0.0809296,-0.377827186,2.146227573,NaN,NaN,0.684632788,-2.218565557,2.611625723,-0.001093155,0.13913382,0.088283791,-0.449423204,0.244643148,-0.005134495,0.037717528,0.633040517,-0.073340673,0.204301703,-0.13930752,-2.689529465,0.734694038,0.918372853,-0.857908559,1.474179825,NaN,-0.64713908,0.506029591,0.083535488,-0.030393396,0.42432697,-0.600046071,1.251021664,0.226799187,NaN,-0.092416701,0.001836159,-0.2431394,-0.477703548,0.142332069,NaN,-0.171711142,-0.045622418,0.084778653,0.077136495,NaN,0.328679548,-1.823445719,0.091228941,NaN,0.249502906,0.184912117,NaN,0.450024218,0.104851209,-1.251271799,0.011132841,1.34639638,-0.998322454,0,0,0,0
0.694128808,-0.218489104,0.341101005,-0.284063733,0.074799148,0.435633465,-0.503653764,-0.55672857,0.255319606,-0.034986697,-0.150374402,-0.113393329,-0.586054457,-0.060906943,-0.252849457,-0.371369491,-0.003505491,-0.953812801,-0.293211858,0.52934247,-0.046600885,0.258999928,-0.165567487,0.000333329,0.02846351,-0.448919632,0.699311823,-1.127327153,-0.215696002,-0.840511517,0.749620308,0.313795936,1.15955463,0.394507157,0.538543041,1.265941127,1.33456264,0.108291896,0.290731585,-0.871387012,0.201553191,-0.121712158,1.093930066,0.361463247,0.141207851,-0.966932259,-0.042000073,0.767720913,0.159102998,2.348373477,-1.039473342,-0.420083391,0.619850152,-0.529420313,0.316443168,-0.212049998,0.716313126,0.231005333,-0.977161158,-0.123647072,-1.214137285,-0.529898787,-0.460547159,-0.106146968,0.545718854,-0.462614843,-0.233901781,0.293703957,-1.667782082,0.033135349,-0.674505164,-0.250764063,0.028491339,0.008825315,0.398331544,0.053296748,2.16821371,0.543018745,-0.970137889,-0.250923674,-0.138145432,-0.93484195,-0.228571023,-0.025557114,-0.239294528,-0.102528989,1.357443458,-0.155632366,-0.005094086,-0.220575962,-0.397975532,1.2448022,-0.228310179,-2.895923568,0.661559788,0.119965387,-1.797754221,0.782895858,-0.598081358,0.393108769,-0.063849348,-0.151351309,0.250812895,0,1,0,0
-0.309247333,2.294429987,-0.257092022,-0.043226759,0.064209597,-1.089785675,1.744279018,0.043627143,NaN,2.547141499,0.005118168,-0.531268345,1.171277632,-0.308648823,0.044201333,-0.160122375,0.003862289,-0.739312961,0.143429993,-0.227444618,NaN,-0.199020279,NaN,-0.000166401,-0.340183596,-0.551405692,NaN,-0.96003401,-0.429138666,-0.53338614,-0.704647441,0.33906295,NaN,-0.144252891,0.134418089,0.722324083,-1.357567608,-0.369732068,-0.074230083,0.547994882,0.151113506,0.703641129,1.336550702,NaN,-0.053817608,-0.265293779,0.250849497,0.356914467,-0.191864657,0.890408736,0.90587577,3.360729332,0.558337981,0.179764397,-0.957553792,-0.201708924,NaN,-0.617195486,-1.82316836,-0.126173548,-0.681394791,0.084709606,0.826602579,-0.384279949,-0.270639892,-1.532307987,-1.530097307,-0.25109891,0.518811445,-0.31517185,0.863054667,0.105892086,NaN,0.019155303,0.384967518,NaN,1.193887472,0.07211455,-0.292406983,0.22579495,-0.055534743,-1.694771002,NaN,-0.366577053,0.102814947,0.233196644,0.524260194,-0.024472869,-0.106078343,-0.130466169,-0.521335382,-0.848955096,NaN,1.193495393,0.238534136,-0.020202366,-0.421284322,1.620312876,0.463299446,-0.556150997,0.016105346,-0.31853864,1.181777469,0,0,0,0
0.18091724,-1.182232491,-0.505377917,0.382724291,-0.030425938,1.194036585,1.206737249,-0.543080106,-0.214077602,-1.291593827,-0.096018972,0.481585911,-0.31828711,-0.414983792,-0.023515821,0.133243334,-0.007659015,0.139010542,-0.729224637,-0.50872627,0.224196478,0.007727101,-0.227409362,-0.001359251,-0.103818444,0.079828937,NaN,-1.286244612,-0.481336731,-0.084493749,0.367486754,0.233414515,-0.600481854,-0.464254165,0.325371568,2.755680227,0.076266752,-0.066681332,0.129461645,NaN,-0.155071027,0.183370318,NaN,NaN,0.047957892,-0.652382659,-0.308558347,0.899081639,0.231771331,1.311593117,-0.775680749,2.371652162,4.138818274,0.670843738,NaN,-0.11619525,0.228304608,0.709519399,NaN,-0.019037245,-0.646041121,-0.326918677,-0.807318288,-0.071167236,1.620952399,-0.815414749,-1.104782603,-0.448778568,-1.085912501,0.275218689,-0.612530416,0.681458675,0.556090532,-0.038526908,0.027803509,2.182265209,-0.666380629,0.380345469,-1.127095613,NaN,-0.076703339,-1.73815259,-0.317559105,0.125482103,-0.320669333,0.304753652,-1.19591336,-0.142986859,-0.009197962,-0.248465834,0.057800484,0.474868439,-0.151252756,0.977150183,-0.680851927,0.225368089,-0.224730215,-1.243908064,-0.326727776,-1.385846105,-0.043995269,0.163439056,NaN,0,0,0,0
1.528448779,-0.385039085,0.104757407,0.502170311,-0.079713582,2.479741192,-0.218457708,-0.439166356,0.203647862,0.22910145,0.024909282,0.65888315,-0.716949629,0.065891596,0.206847004,NaN,0.008878943,0.124450579,NaN,0.14920483,-0.005396707,NaN,NaN,0.001471473,0.00552447,NaN,NaN,-0.988821302,0.186691849,-0.001057348,-2.8009709,0.576483058,0.291232384,0.249435803,-0.750814467,-0.747500731,0.516974335,0.498879253,0.030577625,-0.248884096,-0.745807897,-0.38242111,0.182976903,-0.118946468,-0.037203664,0.724286008,NaN,-0.725261766,-0.355165802,-0.079975152,-0.413157506,7.359747011,-1.239190548,-0.708588524,1.433986256,0.739584909,-0.602584211,0.243277597,-0.56345275,0.031801826,NaN,-0.311641664,-0.663066274,0.057218395,1.388895056,1.270092042,-0.790614265,NaN,-2.179106913,0.032960135,0.012250126,0.12850806,-0.122562462,-0.004192225,-1.59095825,0.016445519,1.150459211,0.226545043,NaN,NaN,-0.0037435,-0.576142999,-0.172957171,0.558196523,0.292575332,0.541774584,0.332690542,-0.219541259,0.019041092,-0.210765169,0.007483086,1.881221053,NaN,-1.418766233,-0.601145934,0.022012617,-0.658625169,-0.131207435,-0.292921563,-0.381207134,-0.075120497,0.427893469,NaN,NaN,0,0,0
0.261907572,-1.627366219,-0.388999464,0.388678021,-0.049688789,1.843757761,-0.092406106,-0.387488595,0.950533467,2.031684993,0.017915455,1.081174727,-0.483933564,-0.137742268,0.290500089,0.324101129,-0.004122548,-0.077683597,1.52873247,-0.438424068,-0.474268894,0.030032563,0.035489005,-0.001343738,0.006773245,0.252489358,1.015783121,0.281741585,-0.047244359,-0.509874409,0.069153897,0.019356684,-0.491492126,1.96243334,1.117805504,-0.070279212,0.394616284,0.466065547,0.347763393,0.230989755,0.880663485,0.717064021,0.226290136,-0.165464489,0.096639645,0.343409153,-0.073439543,-1.326582964,-0.682317108,0.452987654,-0.133948278,1.712476082,-1.257257621,0.204010228,-0.817168678,-0.735539628,-0.874002617,-0.822203115,-0.391598305,-0.015637531,0.443608622,0.173070181,-0.798816929,-0.246893587,0.705970863,0.274736983,-0.362138482,-0.21889803,1.030763125,0.825144613,-0.555602101,0.422446781,-0.124995659,-0.0250154,0.328018667,0.53136698,-0.058731554,0.134158256,0.211943866,-0.091435779,-0.067563445,-0.613521589,0.049793571,-0.227695825,0.052857613,0.449821529,-0.529488808,-0.189591809,-0.548392313,0.052270788,-0.066933177,1.347159395,-0.032026019,-0.407441487,-0.269484794,-0.061971329,1.065974648,-0.626929607,-0.316644125,0.562287335,0.061308935,-0.125670467,-0.619558322,0,0,0,0
-0.053949174,-0.472324954,0.270249321,0.224098674,-0.136293001,0.567273967,1.768602896,-0.039711916,-0.137954556,0.499719136,0.094014173,-0.203027999,-0.432948398,NaN,0.193046124,NaN,0.009610173,0.047154269,-0.18234026,-0.968061839,-0.651649676,0.08678405,-0.082737644,-0.000785964,-0.392398405,0.179470378,0.761907058,0.845769753,0.241864333,0.204785417,1.394032267,-0.33500698,-0.283409807,0.60067262,-0.468852236,-0.922145934,-0.005378061,0.524941409,-0.595166479,-0.845006754,1.403124632,NaN,-0.073195259,-0.553560823,0.039697242,0.625874265,1.087446501,0.114093983,-0.212332306,-2.301937688,1.834133642,-1.521732441,-2.321511888,-0.608765631,-0.765774631,0.489237942,0.459021084,0.575209436,1.424688791,0.16703963,0.654545024,0.824025669,-0.265062607,NaN,1.230178173,1.163933057,1.182270081,-0.251448306,0.635861606,NaN,0.051162326,-0.975419283,-0.010133118,0.008386321,0.042200638,0.414393012,-1.782669298,-0.105651408,1.064650106,0.006512101,0.109814353,0.826400325,0.100337195,0.202559122,-0.325545849,-1.470200568,-0.174823651,0.628041728,-0.105130803,-0.029696579,-0.16718744,0.475854752,0.173585473,-0.788445309,0.22322681,-0.138582424,0.012607761,-0.570700843,0.356388954,0.682508019,0.061742465,0.369654121,-0.76202564,0,0,0,0
0.353875304,1.362801858,0.162489266,0.247357023,NaN,1.736629322,-0.884849125,-0.506172043,0.068946341,0.473372795,0.13845641,0.317348828,1.073022569,-0.205641587,0.016827606,0.629934102,0.017314778,-1.360998152,1.139680886,-0.764912006,-0.815387916,-0.052122639,0.439104584,NaN,-0.620503469,-0.905831589,-0.498151688,-0.240933017,NaN,0.197758564,-0.042491822,NaN,0.208416554,NaN,-0.912386837,-1.280970715,NaN,NaN,0.674038907,NaN,0.754003571,0.00817885,-0.135712636,-0.103468529,NaN,1.078379748,NaN,-0.14493795,0.40419831,-0.102486894,0.684090673,-6.96321721,-0.857585519,0.737247055,-0.558272788,1.068955705,-1.044702154,-0.132338598,-0.035414274,-0.099434741,-1.086468684,0.647845104,1.139167693,0.355080407,NaN,0.215605172,-0.711710484,-0.913448736,1.362629696,NaN,0.071541712,0.322879484,-0.311885069,0.02199699,0.428155582,-0.286477893,-1.185720253,0.014776618,1.017243004,0.247612863,0.024566349,-0.372987108,-0.257765865,0.56475821,-0.049193615,0.086646437,0.954444032,0.531547477,0.62494652,0.014635266,NaN,0.312354147,0.271723789,0.861427325,NaN,-0.099565838,-1.365436612,0.597159087,0.040243471,-0.837024969,-0.062499052,-0.631737082,-0.72380048,0,0,0,0
-0.048297743,-0.76801149,-0.217132373,NaN,0.026943617,-1.47338359,0.63759205,0.190010101,0.407758258,-0.42603613,-0.181779467,0.17768112,-0.892974498,-0.175598646,-0.0406408,-0.004009657,0.004596233,-0.506409003,-1.271148328,0.659817895,0.787961575,-0.238740006,0.117097473,-0.001119508,-0.109494802,0.127045863,-1.081359645,0.361065506,0.857706498,0.107741584,-0.697873574,0.592872849,1.32409755,0.9762648,0.355975074,-0.535460729,0.430440745,-0.583680888,NaN,-0.923214693,-0.290756178,-0.467858301,0.865540359,-0.568219158,0.336604805,-0.410661722,1.374163382,-1.032396667,-0.043943301,0.424203478,-0.265893833,0.65360592,-4.219961167,-0.014449015,-0.57355578,-0.269684656,-0.069962448,-0.166467533,-0.453063923,-0.11220793,-0.195850666,-0.598646342,-1.197893371,-0.090809698,-0.219642912,-0.757440805,0.369940289,1.098992757,0.87165112,0.288643921,0.02008883,-0.674526084,-0.072484487,-0.002732525,2.002354316,-0.093598871,2.388321385,-0.05205752,1.442448667,0.145788263,NaN,1.331657381,0.030665684,0.014988272,NaN,-0.044930097,-0.019367621,-0.250868797,-0.051350007,0.24058084,-0.044744412,-1.712112545,0.405718063,-0.39079467,0.149349181,-0.126206783,-1.171434367,-0.346904401,-0.576752304,1.010975778,0.067683991,0.072087316,0.615007714,0,0,0,0
-0.243193787,-1.520413963,-0.104207012,-0.494157709,0.181751497,-0.471510175,-0.349776093,-0.041462467,0.295846944,0.262236213,-0.011911619,-0.341843598,-0.134833694,-0.773931061,0.012358965,-0.5887017,-0.007047925,-0.528295418,0.866640982,-0.099087281,-0.468722492,0.153643325,-0.175419901,0.000527398,-0.232623821,-0.753875741,-0.157575564,-1.55147861,-0.686368031,-0.749840773,0.157829105,1.093639079,0.164356865,-0.587363215,2.441057553,-1.399663963,0.498259901,-0.399697599,0.94392465,1.021700369,0.809387571,-0.926543839,-0.041936039,0.194230177,0.185166259,-1.129816153,-0.699200506,0.327048845,0.416106305,2.256258644,-1.555346514,-5.120110198,1.380571068,-0.004181175,1.686083566,1.022968074,-0.356180792,-0.525228741,-0.171537041,0.051211771,-0.566210836,-0.758945158,0.50753592,-0.039160176,-0.326581923,-0.747421246,-1.03600793,1.053663743,-2.988451214,0.276108356,-0.151366116,-0.16739355,0.015330599,0.025476511,0.069144205,-0.578555858,0.492748594,0.392281441,-0.322233244,-0.113232238,-0.087808246,-1.751891677,-0.110072075,-0.487218798,-0.067281197,1.577412804,-0.617459157,-0.435463131,0.150352845,0.031560011,0.085611525,0.351308374,-0.016733922,-0.077745376,-0.056731016,-0.050723986,-0.519206667,0.577988373,-0.138758567,-0.978343817,-0.02519047,-0.370532711,-0.841146378,0,0,0,0
-0.055384636,2.157978485,0.497806405,-0.658263572,0.119197547,0.191919382,-0.023375618,-0.053862096,-0.117645507,-1.441690879,-0.07625482,0.164938981,0.735543093,-0.772928223,0.035497536,0.963830062,-0.005728784,-0.086086937,-1.149407389,-0.662704214,0.763139919,-0.435220146,0.078505231,0.078170353,0.030606768,-0.086842437,0.520424861,0.33665834,0.243846896,-0.050363521,0.076076355,0.461734731,-0.483336567,1.079009207,0.05122005,-0.181396344,2.130022563,-0.050532391,-0.320469291,-0.228461809,-0.810395001,1.280023552,1.835444507,79.46117228,-0.1633962,-1.181015766,-0.028821879,0.87656348,-0.57735394,-0.545025565,-13.84578563,-1.888328862,-1.619306286,1.215470808,117.4624709,0.155482283,-1.014264018,0.043756388,1.072953483,-0.090713178,1.725897344,0.354242614,-0.665982903,0.080370027,0.193663522,-0.302962745,-3.022045156,-0.570816808,-66.7571032,-0.047425477,0.941307713,6.524689809,0.009460698,0.06366667,0.009540132,-0.26728259,-0.206319454,0.05252549,0.057364699,0.112937073,-0.026721883,0.032191013,0.357949859,-0.301046555,-0.124085221,-0.128782267,0.24129809,-0.020398672,0.078941335,0.060909385,0.249972443,-0.181702694,-0.174419724,-0.452461722,1.112848548,-0.153765437,-0.601638864,0.044434055,0.202884267,0.367756381,-0.04300701,0.782766976,-0.362932404,0,0,0,0
0.297637842,-0.959006411,0.241810279,1.156822518,0.233303612,-0.355651586,-0.958967897,NaN,-0.018140393,NaN,NaN,0.338944759,-0.396700018,NaN,-0.23832001,-0.612648908,0.02247321,-0.113514634,-0.134558517,-0.321998356,-0.078684551,0.054093281,0.16049649,NaN,NaN,0.408227114,0.256114073,NaN,NaN,0.206918977,0.592319815,-0.300739061,-0.219737696,-0.364725359,-0.270621867,-1.037110621,1.079737438,0.619303565,0.305602342,0.257472772,1.113235639,-0.33636647,NaN,NaN,0.479680094,2.109675758,0.138133706,-0.723662418,0.687741782,0.052973941,-0.22366557,0.560052688,-3.10781638,-0.132050276,-0.032796052,-0.218023568,0.895696111,-1.011779512,-0.17217601,-0.017819979,-0.645414793,NaN,-0.05813427,0.231024865,1.40917932,NaN,NaN,0.192646013,0.168425534,-0.456612637,-0.101803558,-0.60465055,-0.152834514,-0.00380617,-0.218177298,-0.699870177,0.184548647,0.36840521,-1.217229888,-0.113969812,0.017185905,0.353523145,0.107522481,-0.136247245,-0.307902551,NaN,0.408641734,-0.209941476,0.001412064,-0.214327907,0.343639547,-0.409413322,-0.014003945,NaN,0.216180619,-0.21126242,1.461516976,NaN,0.431567697,0.017622268,0.023007193,-0.192853814,-0.82222085,0,0,0,0
0.220909268,-0.037018445,-0.330808859,0.200009225,0.281187597,0.774765376,1.468842197,-0.274477039,-0.105705767,-0.671945335,-0.169960911,0.873877768,-0.234967357,-0.346948609,0.018508107,0.151284152,-0.010996223,-0.227773857,-0.097380171,-0.803260073,-0.778227859,-0.134315402,-0.21758402,-0.000287946,-0.558519794,0.172784141,0.277019538,-0.067224306,0.526640061,-0.296007883,0.02809862,-0.628605656,-0.02253281,0.18740441,0.163906097,1.512265537,-0.612307606,0.510725312,0.225163123,-0.104806552,0.874144314,-0.08377993,-0.014828347,0.108611817,0.00223338,-0.951840736,0.398624316,-0.117686687,0.134017321,0.034405547,-0.369382742,3.163984933,1.320023774,-0.10039398,-1.004711147,-0.698003801,-1.637608197,0.511253142,-0.411395598,-0.019224303,0.392509299,-0.152589181,0.430542021,-0.349924246,-0.147720075,0.652379882,0.6694945,0.230371875,0.081764877,0.057681869,-0.506190637,0.11375041,0.215257068,0.010948467,0.724798889,2.331164213,-0.914096492,-0.069141534,-0.6821724,0.175290101,-0.030127713,-0.526543005,0.020511602,0.504445951,-0.470647358,-0.553640816,-0.035994248,0.070467933,0.093364544,0.312349302,0.448225403,0.819074809,-0.347744378,-0.646578425,-0.866912458,0.252486592,-0.189327018,-2.478940163,-0.385492131,0.272463689,0.026376521,0.01127669,-1.261833055,0,0,0,0
-1.130453692,0.106080246,NaN,-0.331873826,0.044542232,-1.3375002,0.844083895,1.082590231,0.248031773,-0.230733363,-0.159203031,-0.51102917,-0.647334534,-0.431197209,0.154909747,1.889345345,NaN,-0.428247705,-0.609425024,0.029336154,0.982980116,0.206497647,-0.351885985,0.001608242,0.053658117,NaN,-0.954418002,-0.479277918,0.325372291,0.203860315,-0.344419978,NaN,-0.455936492,-1.380844102,0.697455497,0.439452206,0.388114885,-0.060455946,0.26382331,-0.296566744,0.114913214,-0.687037985,-0.385427455,NaN,-0.108043283,0.490466595,-0.276769186,NaN,1.016094974,0.129348835,0.449805605,-0.939630324,NaN,NaN,-0.728716905,NaN,0.850541509,-0.607077427,0.457206932,-0.138757543,-0.587079143,0.067678722,-0.827323672,0.074896772,-1.423485304,-0.899299627,0.208938657,0.46303347,-0.713265672,0.728108919,-0.040964906,0.077530181,-0.081196736,-0.029901895,-1.332789368,0.570075748,0.960678828,-0.104867637,-0.734887821,0.031656642,-0.021046997,-0.723333804,-0.141102978,-0.210706151,0.453887816,0.139058564,-0.379116188,-0.042286992,0.220327222,-0.077159516,-0.006866276,-0.799574212,0.446785863,1.264319319,0.116221365,-0.011085993,-1.037830354,-0.095978497,0.286338252,-1.012436753,-0.007515796,-1.014062501,0.193964568,0,0,0,0
